0xD9D4F25Acb0466b49F3Be1Bf68770C5aA12e898A,2778.126410079
0x4E5A83140D2A69EE421f9b00B92Df9Ee27d7dFFa,1958.806301714
0x080819bbDA635d8d2396dEf69E33f51F831F4631,1925.133348446
0x87fC1313880d579039aC48dB8B25428ed5F33C4a,970.73493281
0x9CbdCBcF8b59914c2BF3Ef9adf5c73978043a37c,643.286379568
0x6fd2D80444A5D635140Fc5722D2A47B51AA1d160,596.684288076
0xE2AA2846481BAA23e4030099233b4041C8D1A0E4,339.474465142
0xD8bAeF0453632eD287AAd07Aa11965E8dD96d782,326.653676503
0xa66CB18766461203b0912F65f7E9b97604bfA779,318.54648598
0x5471C381284c3d63CBED1b88eD3ff1BD1Cfa1B4b,289.734826595
0xb7D4cc582BF137166E1499960754d32558e18440,275.311895329
0x971ea71D5A18D6c18c9Ec51d31100bC6F0c43eb2,263.845920904
0x080aBBf5754D8cF502a179085c647966FE25CED8,263.053532702
0xC9eebecb1d0AfF4fb2B9978516E075A33639892C,261.822049667
0xD5f240d2Cf0ac01A293828F53532d86bEe148F4a,240.669208612
0xf7AbACF24666eBE000bCA3E28660e5b1C576ffCA,228.666258657
0x9831eE7d1E1fd7721991AF71D49dF56a0FA65538,221.755876727
0x39ea1A9F8caa308EBB3F9da4829f1fFf7b74B72C,207.059073824
0x9b3780D3e439650A16C78Cba5F9B82b483eeAa81,176.384839636
0x9a0B09da43fe2F4A5321e3dFfC62D8eEFC724620,166.883863477
0xFF93A6ecD7073a42f2de288F374d39E1A9088Cc1,158.101943511
0x54Fe641870fb4f06C944Faf4Df73453dc43248ac,156.582345291
0xc933333d76261B55065FEed8715B5C75e2167af6,133.217887811
0x1f549f06A9f16B599cB5b42baaF4D34A8C9dfc53,131.315533989
0x6863e1091e73de0cd4546EF0D12183133cD252Bd,126.182248074
0x3982f7E1051ce72A4f8088d28580F41e242333C5,113.883842195
0x8a9712C935b46eFAbf67281472144D59D22B064A,98.365226745
0x86EB5D473e6FbceF05FBc3560Aad291275f36D16,90.39334643
0x749d2C4FdFA0b60595dbacD52e9092B30e9EAA32,90.077432728
0x9dD4c7936A29e1B68bCDcdc3D5b71da5e729e71d,84.218844938
0xccFFEF59543A93514acF030038a24f2C3a4e64F4,82.253987373
0x44A7F3c693341e6Cd011306342BBFc260B8e2A02,74.874144729
0x51c29C37ff4bB2cB3541B0758eaC48382071B506,66.556351272
0x1786598162426e10ABC384E0BA90A830E3B7742d,62.829666253
0x7A8A744969d4679d51e2D2dD185F703d560EC134,61.364761904
0xBBBAd058949d5D069498Df01792737B10A3eb223,59.354825958
0xFaa41900848b7f68F4859676432811E6fC46a15c,58.756838092
0xfb52e95cDBFdc31467740b0daa2846230762e52c,53.11413387
0xd543792AeC7f9F1007447aeb707404C72E75540F,53.077819682
0x6BC03D43a138B295541739EbBf89b8bfdC2D00a5,52.656752619
0xe2DA17b617C041fc448E9440c08CA7a136a7d02D,52.298011564
0xC7599DD9343EB648fc21F03b4cEA90A8b7EDDe7F,52.183637938
0x2D6AB3deD8A86Bbe1D3D8A497CdeeF6296869339,51.530376587
0x904DBC5Fdf2676F657C24903F307b276c992A404,49.864023872
0x3E38Ef489af0E780fB1A18dB36B47EFCb6A859B5,49.19244852
0x31b7713b1CDFa8deE88ffC0af0c9a1C9eCA59aCf,48.648599564
0xF356CDEd375bA89fFcBDCC4527bA4851064a3fC5,47.525174893
