0x023BE1B2A0dd9F9Eb83274aa75ad914343d918d7,122652.235
0xCD94ddb2ABCAc2b9e50aA2c25f82727E09a01dbe,58243.4712
0x8c51B85096E8c26425BEa89059C5baDFDbE67383,55419.9301
0x11d4c91A09C2e72516D428c07CA3c33DF2c53151,44073.7887
0xA81a76C0CA3b176FA7465CA59E1EaDBE1DBDcF92,39497.4758
0x87E715d4b96A9386Ea44bE867aC4E27752083c78,36617.5618
0x109E233fa5555ee5C5f166981b9718Dff35A9d87,28625.3487
0xCC1fE3F71F38f78F6f87836eA5fe84bEffa82756,19903.7016
0xe064018A6Dc35d4392c261d9eb948E62E28DC83A,19575.0353
0x089e27F7b976Fc1D84A8687C072B636f60a177DA,19464.7840
0x1C3BE75BD0ffFf46B49453C73fD3eDaDD9d045FE,18959.1971
0xDf2C7CCFdf912d974Ea8309042C6a577734F4F7b,17855.2448
0xdffEad7E918678Ab4B6938d8503b6A3Fdc585CD2,13645.5316
0x59FDbd89f30FC9487DeAc2C47c999AC1F882e578,10798.3325
0x118d7500a5882958f54C19ac68b73Bef19853c5D,10466.1925
0xf19fFE92d6699d5d70eeB7084B8C792a4Bd09a99,10238.9263
0xF4151aE9fFD56c8AE3032fDa08dA153cC49e6731,9801.67990
0x31772aB9a9555c3797BC83a5Ee4F93a18dAAA994,9792.58820
0xcd5ddc92d56876c20F3BF1e9cFCd95363f463C5f,8797.03567
0xEB82891ef442347bbABf430f396d0087fd91e234,7728.68604
0xF32084D4d71c7862C54542F666BDed95eA32B721,7615.74417
0xc7ca2d35630a3AD93d86902eF88eCd3803704Bdd,7545.39274
0xd7344F45459643CA4F04C0f17139A253881fA7DB,7161.29405
0xd13337b0C54327b4DfA1B524DaB9248C2D9D683F,6715.41930
0x88368D0E1732b90B2171E4D438EFB85505DF65f5,6525.47161
0x6723dD8C664cA091eEc80f051B253F1De6e098dC,6327.24517
0x60A92c099Dd790C3c0Fe2D138276f2937DeFf5d1,5064.86453
0xD21143E73B21AE4F76800d2A50DE1486D1C2427A,4673.40028
0x93F58018Be035d37B79639d4B1874F72F4936F11,4304.27528
0x5cf4c4F8911d53503e138Fc3EFe959593276D15F,3577.59518
0x4F5204dc13d3Bcd9ED8f215a48fb7a43FaF4E613,3465.35891
0x97440F3A997f42a5f8a64b55fa94904d058A1175,3200.54736
0x22E6b7300d0f7b69c6d6e06F8D1C0aAf101d5E97,2827.78898
0xda7C166e8F10D40D6BFDE240AA25608818cd63AE,2819.36645
0x772BeE8c3D3FCAd8a997BCDcAbd2156BBB6b0fd3,2546.70814
0x641AF5f5b55d156D02d1b077DCAe945Cf1c62Bb2,2545.62276
0x380D4f1e8C87F5D3e3Cd6529aA57F9A8f8349C07,2493.69517
0x8015c32d92E9b09d850C69D43AFF80bCbACCD698,2405.61829
0xe5792c1AFeB339AA1cfDb68b85546FbEac01cAED,2223.32407
0x40a92d1e2a8edB212a78F590E49769C78Be15D09,2220.99735
0xf2713091e685c18b784D246B35eDd98CbF387Ad4,2207.10363
0x4460396e0C518682a6574f8bC2614AC509B92562,2075.67418
0xe481dc543c3D5dEEe91ddA20E0EDCF5A93aDF0c7,1879.11371
0x4Dc0a41e61062e11Dd81B3be5123f924Be172139,1599.14915
0x40f6dA4334eAb50F5165b6Ec32114129Ac02D449,1564.07605
0x8758B6c645f4Fb4f85Bb50cd606a4fa318408Ce5,1305.55810
0x1ea8FAb2B26b2EaF63eCC23f3Ea282491cAB4B79,1271.63684
0xB8375F69D990b4b528D5A4381228a9437098aA0E,1245.04369
0xf6aC435E2a1e6081113CfeedC0f7E9C1bA093Cc0,1222.48350
0xFe6F87bC56f9B5673Eeea4ACF9eC22146a3c9A2d,1192.83517
0x22365d93CcE2d820112B05Fd908D9A24B3933CED,1135.82621
0xeBec06C02485b76181c37Ab6B5F5BdB78517742B,901.038925
0xFcaddDAB843FF6b6aB9302C11C69e303b2dEF87E,896.146501
0xFe78D1f1f2a23D84CEF489bC556c5bc4b4A6ba52,887.696543
0xaD7B9027eDfbc0E8414aBb96E82d4709176260f8,863.480799
0xDAD374700551D36AC4C56dA4cAa03Cc8aaD00075,791.120760
0xB32E54AbdF62C7411dE0430D484Af5eC75f82644,754.196808
0x65b8BCe04e425ca57a0AB469549aEB7d3D464565,722.109168
0xe8481ab7DB97E7E1D59471215DF026Bc8bcc0c4b,710.507860
0xc70562edaBbbD0d187B5Db51cea3Fd8e161970a3,691.889636
0x6831961f5217A7cA7e24e4eeBDA40F3d13050Db7,688.164836
0xaDd86A4EEB82ceedD88f8d5f1a49D4335AA7481E,667.596815
0x39ff32194d0fdD4b02AD71e06932281a4469bb5f,663.556764
0xA36cbe480599fC619fbF9C04AA94100804335E67,477.646508
0x658Cb323C997C016cc60f85844b072a122Fa79D6,470.959687
0x20528e03ba3a4f98460c7503CE0a94bdC936DA5C,466.894438
0x6321F987bAfC9fc76e509B4AB6D0365e34814eE8,461.808067
0x68Fe74a0B9558791cf70608bcf9556e69cB40a23,458.554903
0x94040C546b7c80e6f044D45D8cde48594b8Aa631,444.726680
0x945ae1F69391Cc412f216112b86052c800a4e7aa,433.329794
0xcE436eaCDe46F0513E89Be67325885e824D77f32,422.332634
0x6A841f099Bbd6390BD343A936F2A385BE5e5b8E2,404.526367
0x0C0B2053fAF11Db86c06BD2Ff5e9F4a4cA03cEE3,379.419145
0x1339ed10569701A822Bd5AAceE9F492fbbc6a466,357.284489
0x3b0E2Cd70503295548d54908B3278969A517D361,354.738514
0x2372f2a90b5eB646214eE040B8243729AA44245c,354.420590
0x6ec7fbB98C6Cf13fb78A135EdDB37d1d793DB2A7,348.597352
0x22e2e87E60aaFe5797FC49563ea41bfCbdCb4421,321.503904
0x79b5Bdef2c219Da6E9f619cedd136D3e372bA7D9,314.230660
0x206E53AF130b160dAD4922D77eb13748462DcF28,311.736669
0x0188BCFD628dE7848b62A08fdfCE76AA158ae8C5,307.214938
0xEbF085922d72b7933a2EAC257F4bA698D784C539,291.909521
0xac38cf52C466d741944277389b532f04FFd5DF18,270.538790
0x7561E654938dD8a2Bde20F8b8C8837DB5217c80B,238.724577
0xCAC8ad9deFE95A5d3b7611Bc13158568980267d5,222.731892
0x0712302a08DB2CDe9033620B9EAdfB374e6A56CA,195.080006
0x3c55550D22ad4883F4FC4aD9CC3818A0bA850F8c,187.452924
