0xCba1A275e2D858EcffaF7a87F606f74B719a8A93,7575166.882098104
0x9BA6df247EfcA09D9546a1a1eD467B25F3793e1c,7475317.2537424285
0xBe9E8Ec25866B21bA34e97b9393BCabBcB4A5C86,6294344.406604503
0x7309A2d6e791ee15aee63f2BF979385395C9CfcF,3183546.083970181
0x988E886b14a58DffA124230A489AD83F64008854,1812543.829196087
0x683028Fc63477B8A702CFE7475865952d3E8ac09,1809798.1755173558
0x0859E983C622D9c9750827FC8df33681397CD11f,1566165.2897229502
0x1501cf2e9afD2624a485e675427609a1932772EC,1322366.5361570532
0xd9d4f25acb0466b49f3be1bf68770c5aa12e898a,1311887.6928716085
0xD9D4F25Acb0466b49F3Be1Bf68770C5aA12e898A,1302951.594116405
0x3E38Ef489af0E780fB1A18dB36B47EFCb6A859B5,1166154.645750846
0xFfc6c17ba803567dd6Ef269eD3105e7C50A21Be5,1056450.6789299233
0x932542D28a5A7bAE146FDbCA91D2A840c7729E5d,967368.4813196136
0x988e886b14a58dffa124230a489ad83f64008854,804343.5293793406
0x39a1821FA5439eEA32a18CFe45dAC3a791e98f7e,769082.4259623386
0x40e5AdAF117925Dca91d537cDB354f63C808cD1a,749325.8746668468
0x161D8d315499a8f1E99d8083C6e8429b4e240540,720304.0430395075
0x15eAfc29816B34FB8B15dc6727a26DE4c4CB2df0,687915.2741299022
0xca44271A10a1B24BDa177800BecCBE9a1bc2165e,636929.3107997709
0xaABC445f124365B829010b155869731094bc994E,628820.5867598549
0x62b4e77Ae150047032EE7e9243ac7b86bE13A04A,607234.5044252351
0xcf5bE46D00aac469833e8142AF267e4e4BBE7FC6,581928.9694607435
0x8b419A9e9f36219f84dfD66BB82B2ADfCd1a0017,577062.7638399138
0x1D344605b47cb5c69329128272149923C419c32f,561136.1764167069
0x5cd01b44268ce72a827f3baa551a0fbc2a866a8a,530685.0238515186
0x971ea71D5A18D6c18c9Ec51d31100bC6F0c43eb2,529831.8114033241
0xb0FabE3bCAC50F065DBF68C0B271118DDC005402,519869.93375843234
0xBf243C7B51996aBcd8A41653bBb14dD664C201b5,505085.79921594146
0xF31478268F79FD2c9F5c00d8c7A6C0dbA998A089,502178.05603394937
0x683028fc63477b8a702cfe7475865952d3e8ac09,502157.7077365631
0xAF6A36665270D1210921738Dc08c4fae7c6D3FAb,490018.5900637623
0x9d51E47d8c285b309f20471D1e95103EB2B37Db8,473668.2838606009
0xF356CDEd375bA89fFcBDCC4527bA4851064a3fC5,464107.74303968437
0xa27F547849023E748e4a2E6EA9606723BD1a7565,453856.2264263615
0x69445a240fBFcF5d63A52dDF89126F2dfD4A5ad7,449320.08936675056
0xd1AAf6E5785231398c082532DA1a0df15E44cB5C,444138.79377050156
0xf31478268f79fd2c9f5c00d8c7a6c0dba998a089,485998.16624859784
0x2D6AB3deD8A86Bbe1D3D8A497CdeeF6296869339,405639.95152954746
0xd6Fd705EE0B31a9300D3E2154bccE777270CBb6f,397330.85832441575
0xb176b1CFFC61e4919BEFaf06Cccfc4dEDD8A77d7,387365.40238037787
0x3982f7E1051ce72A4f8088d28580F41e242333C5,383815.3664398177
0xB307D426A34A72A94B32BCa5c5f0c8B36440Fa80,376440.31406847946
0x9116b0ebb6C7a8Ae201c725c27c87e5e546Ed077,368626.8602922013
0x892BBE6E857c94410fea07E7aCF14feC3DE6e023,339962.01327009156
0xB05Cf01231cF2fF99499682E64D3780d57c80FdD,332592.8935729253
0x1c4592c58e1390c636376c77ffa1fd006975b39b,326277.036349272
0xe2DA17b617C041fc448E9440c08CA7a136a7d02D,324333.9142658545
0xC8819c553Ff1781E017897800d75d82539A79aA2,318518.5737356093
0xB162A8693375AcAfB011DE6123a7d7425101e20D,317620.7222103405
0x3e38ef489af0e780fb1a18db36b47efcb6a859b5,321278.9180272216
0xf12093b5bA0E98466b28CD0eC612FeC565b91Eb9,316503.25100492034
0x65268d4Fb73544b6056fa4f4BF20FC90E0b12a80,309505.80891917174
0xFee6be6B5cc8Cb4EE8189850A69973E774e7614e,308700.1276540967
0x86a98d4c43A69F80cb40B33033C06Cd28d08bc93,307594.84013345937
0xc389f75529e5e8e9D9FD184a8E6bC2C07A17eb91,297362.96535292844
0x9dD4c7936A29e1B68bCDcdc3D5b71da5e729e71d,291979.7888068099
0xF48883940b4056801de30F12b934DCeA90133ee6,283959.22603000584
0xEF996e5dde2E33E3BAB1d3DC8Ad373906aAcA9c4,282581.7849137074
0xAB6Ec3842D5500AfCa3308811A351C30D20462C7,272753.0011041141
0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,260655.37657741233
0xf6aeF1044028907C86EB8581b1671e924392D3b4,242636.1256370679
0x9C68Fb7e1cF07aa7506269dAC16bB37815e80195,241250.2493995441
0xAAE218043c8d1E30853B059fc970ada5a007065C,232897.09204293837
0x7Cb0Ef98DB85CaEE9EE29cc04E1B865902F52280,232529.15996145707
0x539beC82B81D3c0ec23B3649C0dc7Cad396B40aF,232482.31737821343
0x4E5A83140D2A69EE421f9b00B92Df9Ee27d7dFFa,222341.2123482685
0x28399ea4924377B6101D54a196ccE07982576277,217745.875759406
0x90647a62849f4A39cB76Ccb7330d5bA4947aa857,213949.49907212312
0xa591a80134B85ED03B987d1a6D0F1b1D10a54799,206997.52312514355
0xe9da0d4d2acc12bbb8543f300eaf0882ea3b4ef8,193068.822872404
0x596b633965CB13D0A6922e85A1A0569C5A6f577B,191529.74653274292
0x1C4592c58e1390c636376C77fFA1Fd006975B39B,190018.80039063026
0x87fc1313880d579039ac48db8b25428ed5f33c4a,189521.39876604232
0x23aE5504CE12AF5678Ab3AE270472A428F1D06d4,189367.90186484111
