0x376eef9937df1f3413c965c6805a48850ea23c18,8707795486286,8707795486286
0x0859e983c622d9c9750827fc8df33681397cd11f,5508612902933,5508612902933
0x6a087212b8b9fed39e0874bd37a5236236ee8acd,5235107334556,5235107334556
0x9a044bb887aedc4ac20d32b32acc724a287f2261,4075639772176,4075639772176
0x91c0319c6044a2d2f399f0d4a24f3345bfbe70c6,3220309105674,3220309105674
0xef996e5dde2e33e3bab1d3dc8ad373906aaca9c4,2871738038866,2871738038866
0x5cd01b44268ce72a827f3baa551a0fbc2a866a8a,2431980518839,2431980518839
0xd9d4f25acb0466b49f3be1bf68770c5aa12e898a,2354666856477,2354666856477
0x43ef77ae47f79af5f0c3674ee28ca0fef692a012,2212761262449,2212761262449
0xf112f61a2d255f8be9802f11162b6e2ef43f251f,2050817737392,2050817737392
0x089370d8623cfe34d5c33c2c5cae74d12bc6a692,2007893673008,2007893673008
0xbcd9c9a1c58cadebbd5d71207375294a1f7e4417,1830612038547,1830612038547
0x0d349331310abd72872da19cf4e4980a79105d49,1600352303926,1600352303926
0x5f20d84dbfce7d9bd5b43dd22e650e1ef017c011,1556749076356,1556749076356
0x48ee69490345c7080240db090e65a4ae1049e16a,1457868286769,1457868286769
0x3010a97a4c3beca0ad059fd474d7a6cfbedf6b05,1446002821442,1446002821442
0x2e78955f9d2a098ee2c8e5debf853a9750ad03c0,1399583553350,1399583553350
0xe9da0d4d2acc12bbb8543f300eaf0882ea3b4ef8,1372809142444,1372809142444
0x6288d7e2910b20527938fa389d2d164cc00924a7,1232951481437,1232951481437
0xffe2a1f0e6dab19911957a3b6fdc9543dfa4190a,1101949920978,1101949920978
0xb7d4cc582bf137166e1499960754d32558e18440,1021342747596,1021342747596
0xe7090015768ed8f07ada91bded606f3bc44100b4,1016347079269,1016347079269
0x249a3eec8f98c4285b03ca8aa7075041c2072afb,1000005979535,1000005979535
0xf09010c6f75c868dd3225c5fd12f03fbb4e81446,900402929709,900402929709
0xfee114bdff91770d637c9d4de82bf7cc5a2c16e2,882020198930,882020198930
0x9adc13544b3be7daf815174170768bcefbde3f46,800000000100,800000000100
0x12d6f056cc022c84cf91e8d66541b62757073dd6,736536075130,736536075130
0x8cc140e41f064079f921f53a1c36e765db4b7e59,706459386377,706459386377
