0xaecdd83cc71456c21aa92bf78f31e0c4913bc845,1888405289,1452212373907911709820,944168520,0
0x6dffaf5fc3ff7605c6a41f57653917343140efeb,1857752093,1428639600208152969316,928842476,0
0x580a5b2f32bd14af9da1e01ef41feb754f78c350,1834656984,1410879110305949578007,917295339,0
0xd8827d60486e01a6c54f7fc2ddcd9527a26af8ba,1585435235,1219223796770777774504,0,65813981795557
0x21a0b6fd81ec697e326228df279f9add0d1b021a,1496799690,1151061715269071318411,748372797,0
0x22a000343625075f74c5adc8aeb061e0c916022a,1496500339,1150831509799475375504,748223127,0
0xd3960b53577403461f41795ae1d83e11726873f7,1310908395,1008108483580274709409,655430509,0
0x3115ba406ad02d875ca84c0dc861b05e06ca684d,943802126,725798182138958201122,471884008,0
0x87afaa198117496bce792b6a5de3b33ba7cac73f,893202369,686886199811771723466,446585044,0
0xbf971a2660b8ff8c3c376d5d2000b4c422d2babf,834061671,641406104020136347337,417015764,0
0xcdeaf60d646b955dfa71fcab73621d5578acb4eb,708393330,544765239438932057272,354183864,0
0x9cad39735fc229dad898fd577e58a1b29195fc34,629109300,483794615129646886001,314543282,0
0xa198e245bf6929c1a1899e36bf957417143d4f7f,617732789,475045905230169650130,0,25643087584376
0x2971f5ebb9174574c64afa65689cba40556676a6,490274957,0,245128619,0
0xf03df965490882583018c64fd41fa82d7dee032f,478349103,0,0,19857045237809
0xf197d1037e1171d5881d22a44d0ea6b2f9aedbe5,451713891,0,225848783,0
0x62293bdb8ae6fda7e2844c77fa887c2fd09fba87,450894781,0,225439243,0
0xecc92a9c5c2591443ed56300e60bb157edbe31cd,345421835,0,172704676,0
0x6969e2041b22fcebdb3b4f7a39c0ada38b152f52,343290659,0,0,14250550717848
0xc5e3e804a39919d5e3821d204bb38356d00c162c,296747622,0,0,12318473935444
0x4c336dd5e6bf2998cd9ded78ece1f0152d5f5b89,290294070,0,0,12050576541009
0xdb5ee516b26f70739ec1a18b155ace18a1168d00,288287426,0,0,11967277524704
0xc45d05cdc809d20c7b14959e8cd4a1199e3e966f,287961282,0,0,11953738744178
0xa06b4f71b94ec6b59e0633c015772d3f1efdf7ca,266831785,0,133411071,0
0x8ca4ae4152219ef8f4257759064dc857ca823dbd,254155997,0,0,10550426692874
0x018b90197b9df85fa9130191678f937a535374b9,249720069,0,124855522,0
0x9d32f1e7c5ff707e92b4b30937a1e5e2c2de2462,237398358,0,0,9854789949370
0x31ffaff3402769ecbf0b01bb4a7d49724d0dd23b,197304438,0,98648654,0
0x15b148740043d62b86d3b8df519d2012e4c17798,190903626,0,0,7924718418201
0x0442dd88a482833fe2ca98a6b66526aa640321f3,184594933,0,92294131,0
0x7882b21fe533a7b56ff507ea614f3215e257b702,183821271,0,91907314,0
0x6ab8d88e2f5e373e2e2a6cda861dbc477becc57e,153743568,0,76869006,0
0x2663de7b0fed0f7796e5641a75ed6caa1631443e,133950674,0,0,5560509206735
0xc933333d76261b55065feed8715b5c75e2167af6,126171940,0,63083690,0
0x23ae5504ce12af5678ab3ae270472a428f1d06d4,125533672,0,62764568,0
0x2629726ecdfaf4fe606db2c5781926ea67e44f57,102262890,0,0,4245098053870
0x8810bd54f4d64d59bafbb6da9277011347de80c0,101465507,0,50730920,0
0x2834123c30d7c16d1a7337455505216bb37366d4,77070709,0,38533962,0
0x09ff8c8426bc173584bd0ce23a58e50ed5da9367,40306322,0,20152433,0
0xb1c5ec4aac5dba3b65511228819229c04cb5f4f3,18523997,0,9261664,0
0xc98c01414712d4aee306dc23ebd934c233205133,6646532,0,3323146,0
0x76ce1afa630da6d54800a309dd7b6f4076b2059d,2788398,0,1394149,0
0xeeeeee11159c8e4d710b71de734ea35e75d39d94,1449166,0,724557,0
0x603ad2cf7a65b3e3af598d6e884d9cd512056ddb,1189871,0,594914,0
0x656fafabbf1b8c42b4f63ab15f9bee8027a25978,4750,0,0,197201936
