0x299348cf3dac4782ed85569b4ab0d7ee0e0af6c4,5671765380365085431277913,5671765380365085431277913
0x5c5020a859662bd7d44c51227ac972ecce63b0da,1543701386609527519744390,1543701386609527519744390
0x31ce3215280b13557849f79686814789499ebd22,378632258124919881340466,378632258124919881340466
0x73deeaed8f604a6e12331332889579a7bd878e54,189401539619566916481342,189401539619566916481342
0x8cc140e41f064079f921f53a1c36e765db4b7e59,77753471211108923497784,77753471211108923497784
0xf86a8847598d74dbcbc1120bb807a3c19f684d29,68970227442696078448773,68970227442696078448773
0xf31478268f79fd2c9f5c00d8c7a6c0dba998a089,61739050502188077072189,61739050502188077072189
0x3e38ef489af0e780fb1a18db36b47efcb6a859b5,58248938131641116316700,58248938131641116316700
0x601ea6fb224b3641ecd28ddf97e1f75eefc721be,50000000000000000000000,50000000000000000000000
0x00000738ee284aaa98a0d511cbd655a1e9d653cd,49623765170219792452263,49623765170219792452263
0xc45ed628997daea764f2e0ad308e3d12d3f8d383,46194896708443537355567,46194896708443537355567
0xb34b3df79e0b0a4b5dae3bc97875630de0254688,33388844301657841776943,33388844301657841776943
0xf53d0fec09fe4eabf97144f8c3418ca350c90b14,20725119313486252246051,20725119313486252246051
0x940ec1a9bab489eebbb941de5e6432cea86d0def,12616337159946602357169,12616337159946602357169
0xca0bc5a90dd344219fddc94004733fda242335e6,9730846871568151160778,9730846871568151160778
0x51a83ff70f329252415477cd370463dec737fc3e,8566126262920742194966,8566126262920742194966
0x16e4db3b48c0b0fef42256f6a147bc212c2ecc36,7146289515528739540871,7146289515528739540871
0xe2a4e3cc23fa48847dab8ddfadd270d347a81930,6614719172090296875295,6614719172090296875295
0x698b9d56abec3faa97ffce6478a4c7ddbadd4116,6068532718331254169391,6068532718331254169391
0x4900d62465100ec25e7480ca31da2f3f634ba58d,5841764831440596701927,5841764831440596701927
0x1b51cce51e2531c478daa9b68eb80d47247dcbec,5008792550392948649483,5008792550392948649483
0x5027e71babebc27ed7444485d56a2257a9be9793,5000007132181611426891,5000007132181611426891
0x6618fcebda6f3f92352881745998a80251450d6f,4590788023048430551075,4590788023048430551075
0x3cda30bd84db976bfabb64b622d74d38e78edfd3,3866907806060802099030,3866907806060802099030
0x5701048b9d111f3a57fdf0d254fb5eecbb31106d,3738522142297795582981,3738522142297795582981
0xd2fdac6d756b541322a64f20c0b896e39682cc06,3601138438201814186317,3601138438201814186317
0xa2552ed19556893fd2de8c0457e0375323131bb9,3453385346073329972708,3453385346073329972708
0xceadf234a044d885b92f1bc7a2b2bff8af7651fe,3255036071060448058657,3255036071060448058657
0x031faf1a5dfd6752ea3cb11d2fd1af4ba3df5d8d,3205242340038014653804,3205242340038014653804
0x7409c7613aed1af59db334f163e6e536aadfe9e4,2962271122714966057537,2962271122714966057537
0x8bdfa0c3aa823d1a67c76e205da6a4584795e1c0,2732853435826832970000,2732853435826832970000
0x6473826259a80d6a7f7f66de47a05307d057a3fa,2435209891103191278738,2435209891103191278738
0xd9d4f25acb0466b49f3be1bf68770c5aa12e898a,2345486429407986639169,2345486429407986639169
0x87fc1313880d579039ac48db8b25428ed5f33c4a,2230419756673059937427,2230419756673059937427
0x564a5b0e8a0aa6ecf6ca387200ba006a4c0b1c19,2130561749774599200000,2130561749774599200000
0x1309dbba890eb987489fb4793ae77482f3de874b,2094892448668551529573,2094892448668551529573
0xbb5cad97dc15e8c3fbe457fa65cfb38b2dfd1002,2067622069996268978024,2067622069996268978024
0x0d3ae820aba279712ec2ca1dcc1c63de757716c8,1969759237988559837969,1969759237988559837969
0x80d762e5a4dc2bc237f594a7f696b5e216067036,1564763825444691600000,1564763825444691600000
0x5df3e4a2cd45be4df4857d0e1b89b871d6d6b9a2,1521601805465902555683,1521601805465902555683
0xe9f5e0deea08502fba2e5165ffc9cfec7e3dd6e4,1405332912477149142146,1405332912477149142146
0xaa01a53eb7a642dde06af032df4b2b740d6263eb,1258957478530861736022,1258957478530861736022
0xf8f4c4527c0d17bc46328ad6da3a2053ba595940,1192979454570788782814,1192979454570788782814
0x62587c8915e118dab2a8527836f10b3aee7697e8,1126551809822911350245,1126551809822911350245
0xeffe60ec0bd219760eb40e8b810c54dd2eddc351,1065089042990081465337,1065089042990081465337
0x2ee15dd4ebf755c50c883a31e10c1c6aa5a1145a,951486241943246286201,951486241943246286201
0xe8e8561d8a4965633af42b1a99f60ed81411a9b4,942190944059524087041,942190944059524087041
0x77314eaa8d99c2ad55f3ca6df4300cfc50bdbc7f,922171129372000274381,922171129372000274381
0xb89dd673dca9181a238027d5a619098f8d2ec472,882417959083988386514,882417959083988386514
0x87afaa198117496bce792b6a5de3b33ba7cac73f,858705290103396384206,858705290103396384206
0xd141d52337b805243a1cabcfa5fd9fdcf824c97e,813628487236987516839,813628487236987516839
0x919f64aa7da4f2fbc2107eafc7068c273a293384,803677846953193309946,803677846953193309946
0x88e07a0457aa113ab910103d9a01217315da1c98,774001931843623890096,774001931843623890096
0xa8824c3a6d35d2c2b7afcd287aec8c7788032986,758513455720094141416,758513455720094141416
0x36ebbc8ac514cd8d2061632b89f2e445a3f55f08,754171840967009390891,754171840967009390891
0x116009657034e0d5c88dd3d1953e1bf95d1c6d79,747535572137203713572,747535572137203713572
0xa5845886f035a1e7be620294286e2b93e19972da,744438889841417696418,744438889841417696418
0x8002fd754444c6aaa710b104bf9754525567bc1c,699263018876723777134,699263018876723777134
0x39ea1a9f8caa308ebb3f9da4829f1fff7b74b72c,666596680290465500902,666596680290465500902
0xf8cdc4ea789730ccc1ab5a4ecd53dc009d067968,623118242795724493362,623118242795724493362
0x30950b2fb9a9f19202da641c0aa89d41c337b60b,616737320927181154657,616737320927181154657
0x358b40beaa062300417400e40eaa30ac8ce316f3,614284715479122919280,614284715479122919280
0x3a7ffbd2523c800fc61ad089e15eb54d83d7426b,590092215175375223230,590092215175375223230
0x9a24fa48db540bec59d4d48df5abc77031ffc28d,580701478482232020040,580701478482232020040
0x35b59de7534cbaf1ca185852d174de4e377435c5,537870876621211174465,537870876621211174465
0x0a518e4490f2e89a705e0866a07a204119ea432f,532765450123215344308,532765450123215344308
0x07032b7ab4642908eea27ea98e2784eb78a9c4ca,529767462964172479756,529767462964172479756
0x3f3783144559c4a5fbf8f058c575018480888999,518306500679583377484,518306500679583377484
0x4489b55329941f4e4cfc9935800daa79f3a24450,510104240850194651891,510104240850194651891
0x59f02451e0199bc997554b89c6e1041bf8f4614e,503522735116304833761,503522735116304833761
0x8e534a77915156626df46a8f32fd050a39697b99,500132829525532640770,500132829525532640770
0xad4166c6204025ce9676c7b0c9b9fe7eb8e946c4,499151694122560851345,499151694122560851345
0x9e138c3c1249f1627168d02359a4ba82e5f2ebd4,490485129374779328692,490485129374779328692
0x25d4ef82374e02e8f94535efa18f224e1e715e6a,488541646309206889460,488541646309206889460
0x4abc33cf81e0d21f42168d044f7002edd6b80b09,483649688609734600755,483649688609734600755
0xb32d2ddbbcc4c3e44e601c131cfeea104d0485f5,481204920835575903988,481204920835575903988
0xb0a3d50e83a02251d982392deed00e7057fb6b57,472386547615862666972,472386547615862666972
0x17b2568b95a25919e00ed06c4c22c19ee5541d22,457999239162095072045,457999239162095072045
0x24030f49baec4bad64db55df60fbf2fe447fee9c,448379766355379273292,448379766355379273292
0xb4b7822307cc4fff4a2172d5315dbfd39e50a356,440515049605045345469,440515049605045345469
0x5f09ef7d8a3f9b63c5227fd6aabe0b3822aa6fdb,430232739005221871866,430232739005221871866
0xa1e5710c3b19f26dfead980885f773a676409f73,427897720972305387461,427897720972305387461
0xb7179759e5bc6348d9f4f00a6c82fc462a52d541,424483221155511927367,424483221155511927367
0xbba33057dd1cca99371a2e499136cd025f052037,401916366095731082405,401916366095731082405
0x41e1d3a43e688effc4851ce4abc81d86e2a2b853,398826153524159439486,398826153524159439486
0xdfac9078ab91e99eccd770d940c0d831eb3dd395,391591194648777718381,391591194648777718381
0x8ca863bbcfa41127346c9a2dcd9374fb806ca396,390740155930437382160,390740155930437382160
0x1c21455ef82d83d0a32aefc83ee7fa599f892f16,390186277697434001649,390186277697434001649
0x228c526f487b2ef77a789c3a162e72d35db5ba0b,386076290185500012773,386076290185500012773
0xc08b26c77674c93411207cca6dd4a5f510de89a0,378420891135997908764,378420891135997908764
0x8d4fed9eaf5c7da0b08209e2fde9e80db6af6969,374075344957286689322,374075344957286689322
0xfac0f7567a9e6010458bafe6cf61b90e9282731a,362460857675475390554,362460857675475390554
0x5ef319c0033c81cc777521f22dfd189e334b68f9,351497609243937360000,351497609243937360000
0x9f7703f33aa69eb30bc66c28dbcb5774fd158adc,345125992689647651472,345125992689647651472
0x9474a2a05f73f0f6b3f2a9b482e079dc59897f49,341301063417469014796,341301063417469014796
0xd31dc0033bc653610faafa8a095345de81266c68,339738844137232076500,339738844137232076500
0xb657111ca34672af7658fb08a5692368a8bff9e1,339473982254191204545,339473982254191204545
0x488e628e48f43ebf36a79212a4fa79bdf8c8ceef,338963980269745002108,338963980269745002108
0x8e654902dc7bb22347492f19f084141183ba379c,317169397735538486764,317169397735538486764
0x71a15d2982135732beeb4890c29d916f467bd78f,307635063608581176672,307635063608581176672
0xe7768419a9c5c3feb80850d470fe196eb203d416,305935897599126376540,305935897599126376540
0x5cebbdd7ba6820ff6cc0feab04543edfddecf2d7,305065929655122704365,305065929655122704365
0xfc883fae4a379c358e5d45d2b49bf87b73da89d6,304665160669737892844,304665160669737892844
0x828fe1af9d65fd3d3d236f16cf6275e0a6fe76f0,295391280605808585001,295391280605808585001
0x5807fcc17877cb8f5934c80cd6fef9d64677e927,282573986452312498902,282573986452312498902
0x0f96218c8d50c38fab0ea8784555a8c61f973b7d,274011729081583492610,274011729081583492610
0x2bf84e60799631defdc8b7425103ed661016c538,272676910489619852828,272676910489619852828
0xa70a562c7b1f9061c42fac414a3f2e2857bf64c2,267773720029523247737,267773720029523247737
0xd9cab5e026d638665b6b0ca5ae3991f4a44c70d5,258623654030094242808,258623654030094242808
0x353119706871afe0ca7b1ad226e0c286660c7954,251932086810388804582,251932086810388804582
0x36f14f5d6ec6788fb8570268505e2b87c6b42239,241551827025256223053,241551827025256223053
0x351e6f90b22019feb318f998b7bb9b60732af4da,239730019091091050169,239730019091091050169
0x1c6578fffaff63b69c8068f6a113e732b2917faa,237420698400303354687,237420698400303354687
0x09986f90804aa21012761368129b08a668a306b2,228997378843866556575,228997378843866556575
0x8f85b2d9c1d762ab319e1510af4062165d6a56a6,227931934810944846478,227931934810944846478
0x2f18784cdbcc1d1c72646325ce8048fda07eee52,227032853966827068048,227032853966827068048
0x96a6f29ca861b7420c586e070fbc767e357ba821,223079856652405040000,223079856652405040000
0x88f516c04969f470888473458b5e09342da08b7a,218938729484428136838,218938729484428136838
