0xD7a586CE5250bEfaB2cc2239F7226B9602536E6A,85419238242523,85419238242523
0x77314eAA8D99C2Ad55f3ca6dF4300CFC50BdBC7F,13622541290729,13622541290729
0x376eEf9937df1F3413C965c6805A48850EA23c18,8707795486287,8707795486287
0xE2546b144eFc3F8bd85d84b6CA64cC4F033c9be1,6321616476541,6321616476541
0xa3E8e7EB4649fFC6f3cBE42B4C2ECf6625d3e802,5980825223487,5980825223487
0xD9D4F25Acb0466b49F3Be1Bf68770C5aA12e898A,4807458952001,4807458952001
0x858da48232eA6731f22573Dc711c0cC415c334C5,2521527601301,2521527601301
0xBcd9C9A1C58CaDEbbd5D71207375294a1f7e4417,1837101530311,1837101530311
0x4E5A83140D2A69EE421f9b00B92Df9Ee27d7dFFa,1820854324493,1820854324493
0x080819bbDA635d8d2396dEf69E33f51F831F4631,1789596297752,1789596297752
0x3010A97a4c3BECA0AD059fd474d7a6cFBEdf6B05,1446002821442,1446002821442
0x0079CE80043EDc3325598e4A3b6293ab779bf174,1159302936300,1159302936300
0xE7090015768Ed8f07ada91Bded606f3bc44100B4,1016347079269,1016347079269
0x249a3Eec8f98c4285b03ca8aa7075041C2072afB,1014064562506,1014064562506
0x47FDbCc054b4f89A7E2F0D84daBBf0d61216b86f,970594284531,970594284531
0x39D5484d12176c63BE53a48A8437F5a73C9F71A8,956609397009,956609397009
0x9CbdCBcF8b59914c2BF3Ef9adf5c73978043a37c,952701758996,952701758996
0xDBe7A64F3F7b0Dcec0A5DB9D6Ad79317517B61BD,948978482653,948978482653
0x61b59512482b95d24B2F28bd185bFA33c3c5d324,913259267397,913259267397
0x5430B30033C4c21dEe8f78c1Cb76d9bA89da8214,874510813671,874510813671
0x87fC1313880d579039aC48dB8B25428ed5F33C4a,861093078388,861093078388
0x6207b67Fa0E67AA5196B3D2466ADAbF548053520,825196660012,825196660012
0x5d84f8d5eFEF1fA55B8DdF61e1971e258F2C18ce,809122736992,809122736992
