0xdcC3B002b5C2A10A0C30D15f6D8e9fcc436A383A,794007101730,92499060512591236485300
0x7B8B540ec34c465169164fd87412E44152f23400,523472573775,92499060512591236485300
0x03F7f1aB10e8bA1f6c3B7ea588087Ee12d44Dcc8,506449585066,92499060512591236485300
0x656fAFABBf1B8C42b4f63AB15F9bEE8027A25978,493067222865,92499060512591236485300
0xC443D816a011D720DC8f3dD69390B16554ff2A3B,428708340314,92499060512591236485300
0x39DE56518e136d472Ef9645e7D6E1F7c6C8Ed37b,426634991643,92499060512591236485300
0xC7c022BD85529bEd1b92DE4Ba847F3f4e8fd5CbF,426550291628,92499060512591236485300
0x683028Fc63477B8A702CFE7475865952d3E8ac09,277327865070,85508556576458891560199
0x413C71D6b53F3168D7465FAf8D4C2bac1ba7fD05,244269390913,75315630571451303012019
0xf86a8847598d74DbcBc1120Bb807A3c19f684D29,213513027208,65832514746464437007560
0xCba1A275e2D858EcffaF7a87F606f74B719a8A93,213309849759,65769869002631620608197
0xcB13801444b2d1710f46a3D4136b4f0fd4f96D6d,210245661685,64825087275701999295947
0x36ab674a2DD1EB91C1257995dCcCd22646FB4541,202058708687,62300802406449525161641
0x2f24610415cdDF5D230C19297F37Df9C57B46AFe,185359954998,57152072313237301357614
0x6207b67Fa0E67AA5196B3D2466ADAbF548053520,180635211549,55695291212585567935618
0x3B7de0CBc5a48433AFB6789Ef7F598F0385382b7,163058881040,50275977681447919507343
0xFf242018Ac9C5e71f3BDEc1ec449323c2f44cfB0,160195716677,49393177635879147037040
0xE9Da0D4D2aCC12Bbb8543F300eaf0882Ea3b4EF8,148043009118,45646130862906593922667
0x5AE1BB3C234cE4436133D4C4b6a8665257cC0aCB,145400579027,44831389859947590697095
0xCEaE4043D3d2E1E75E8a5FE16bAb7176Ea9d035C,144169528770,44451819885893310719057
0x6908Cc437c8BEA5c19A81e487A1528635EC2b197,138352483924,42658249275177940818052
0x748C8D2a3656C3F37154c462994Fc9505d62CA75,133827768965,41263142999195381566128
0xEa40A1a3D7264e3909a2dB4C5517C2EA9c0913D2,128422058331,39596399149035635106248
0x79f70E9d1bCC8681C7f7C1fF6C198a798b5c7DAC,127674539011,39365916366318931597797
0x1A96Db12AD7f0c9f91C538d16c39C360b5E8Fb21,122127924529,37655727604283821945678
0x9e138C3C1249f1627168D02359A4BA82e5f2EBd4,116377058514,35882561925879523874044
0x0565978e02bb9bdAe46D599a55Ab1cBC0df45E9C,113097415969,34871349078447444782806
0x76CfabC8a6366fe7a53778867EF05a61De5cc732,112400383740,34656432990682453609029
0x805197344c4f5d990cFBc23E032631AeF0a6987A,111468023650,34368958216067670237753
0x598C5E19a132a5c433a80C908f05D87bFDaAC4ae,109653222090,33809400085011720319034
0xc93678EC2b974a7aE280341cEFeb85984a29FFF7,106764874401,32918835259457673474687
0x1d3DB45F912c74De554409c1aD0D27DBCb26b726,102703086677,31666463431219086035401
0x6AE009d55F095099D6a789278ee7c001e7D0e51e,101887238360,31414912755074823643416
0x8a5642Bf863e732253ffB16490a404875E939Aac,98496672466,30369498889071376963448
